"node1","node2","linktype","mass_dif","edge_massdif_score"
1842,2617,3,1.60000013238459e-08,0.999436394999971
1844,2619,3,1.60000013238459e-08,0.999436394999971
1846,2620,3,1.59999729021365e-08,0.999436394995786
1847,2621,3,1.60000013238459e-08,0.999436394999971
1848,2623,3,1.59999729021365e-08,0.999436394995786
1850,2627,3,1.59999729021365e-08,0.999436394995786
1852,2630,3,1.59999729021365e-08,0.999436394995786
1853,2631,3,1.60000297455554e-08,0.999436395004156
1854,2632,3,-8.40000211610459e-08,0.999421578763904
1855,2633,3,-8.3999964317627e-08,0.999421578772377
1860,2645,3,1.59999729021365e-08,0.999436394995786
1861,2647,3,1.59999729021365e-08,0.999436394995786
1862,2648,3,1.60000297455554e-08,0.999436395004156
1868,2657,3,1.60000013238459e-08,0.999436394999971
1870,2659,3,1.60000013238459e-08,0.999436394999971
1872,2661,3,5.16000028483177e-07,0.999507737732912
1877,2663,3,1.60000013238459e-08,0.999436394999971
1878,2664,3,1.59999729021365e-08,0.999436394995786
1879,2668,3,1.60000013238459e-08,0.999436394999971
1880,2669,3,1.59999729021365e-08,0.999436394995786
1882,2673,3,1.60000013238459e-08,0.999436394999971
1883,2674,3,1.60000013238459e-08,0.999436394999971
1886,2679,3,1.60000013238459e-08,0.999436394999971
1892,2682,3,1.60000013238459e-08,0.999436394999971
1898,2695,3,0.000469016000010924,0.143316898315364
1899,2697,3,-8.39999927393364e-08,0.99942157876814
1899,2698,3,0.000651916000009578,0.0225888180936293
1900,2697,3,-0.000651983999972572,0.0186185012062406
1900,2698,3,1.60000297455554e-08,0.999436395004156
1901,2699,3,1.60000297455554e-08,0.999436395004156
1902,2702,3,-8.39999927393364e-08,0.99942157876814
1903,2703,3,1.59999729021365e-08,0.999436394995786
1904,2705,3,0.000651916000009578,0.0225888180936293
1905,2705,3,1.60000297455554e-08,0.999436395004156
1907,2706,3,1.60000297455554e-08,0.999436395004156
1908,2707,3,-8.40000211610459e-08,0.999421578763904
1909,2709,3,1.60000297455554e-08,0.999436395004156
1910,2711,3,1.60000013238459e-08,0.999436394999971
1911,2713,3,1.60000013238459e-08,0.999436394999971
1917,2719,3,1.60000013238459e-08,0.999436394999971
1918,2721,3,0.000652016000003641,0.0225622354407329
1919,2722,3,1.60000013238459e-08,0.999436394999971
1920,2723,3,1.60000297455554e-08,0.999436395004156
1922,2724,3,1.60000013238459e-08,0.999436394999971
1924,2726,3,1.60000013238459e-08,0.999436394999971
1929,2734,3,1.60000297455554e-08,0.999436395004156
1932,2737,3,1.60000013238459e-08,0.999436394999971
1933,2738,3,-8.39999927393364e-08,0.99942157876814
1934,2739,3,1.59999729021365e-08,0.999436394995786
1935,2741,3,1.60000297455554e-08,0.999436395004156
1936,2743,3,1.60000013238459e-08,0.999436394999971
1937,2744,3,-8.39999927393364e-08,0.99942157876814
1942,2748,3,-8.40000211610459e-08,0.999421578763904
1943,2749,3,1.60000013238459e-08,0.999436394999971
1945,2752,3,1.60000013238459e-08,0.999436394999971
1946,2753,3,-8.39999927393364e-08,0.99942157876814
1950,2757,3,0.000855516000029866,0.0014066693585769
1951,2757,3,1.60000297455554e-08,0.999436395004156
1955,2760,3,1.60000013238459e-08,0.999436394999971
1957,2761,3,-8.39999927393364e-08,0.99942157876814
1959,2762,3,1.60000013238459e-08,0.999436394999971
1960,2764,3,1.60000013238459e-08,0.999436394999971
1966,2769,3,1.59999729021365e-08,0.999436394995786
1969,2775,3,1.59999729021365e-08,0.999436394995786
1971,2777,3,1.59999729021365e-08,0.999436394995786
1973,2779,3,-8.40000211610459e-08,0.999421578763904
1975,2782,3,1.60000297455554e-08,0.999436395004156
1976,2784,3,1.59999729021365e-08,0.999436394995786
1977,2785,3,1.60000297455554e-08,0.999436395004156
1979,2788,3,1.60000297455554e-08,0.999436395004156
1980,2789,3,1.60000013238459e-08,0.999436394999971
1984,2796,3,1.60000013238459e-08,0.999436394999971
1986,2802,3,1.60000013238459e-08,0.999436394999971
1987,2803,3,1.59999729021365e-08,0.999436394995786
1992,2806,3,1.59999729021365e-08,0.999436394995786
1999,2809,3,1.60000013238459e-08,0.999436394999971
2000,2810,3,-0.000203583999990542,0.663922814722497
2000,2811,3,4.16000005998285e-07,0.999493834334812
2001,2813,3,1.59999729021365e-08,0.999436394995786
2003,2814,3,1.60000013238459e-08,0.999436394999971
2006,2816,3,-8.39999927393364e-08,0.99942157876814
2007,2817,3,1.60000013238459e-08,0.999436394999971
2007,2818,3,0.000651915999981156,0.0225888181011883
2009,2819,3,1.59999729021365e-08,0.999436394995786
2011,2821,3,1.60000013238459e-08,0.999436394999971
2015,2823,3,1.59999729021365e-08,0.999436394995786
2018,2826,3,1.59999729021365e-08,0.999436394995786
2020,2827,3,-8.39999927393364e-08,0.99942157876814
2021,2829,3,1.59999729021365e-08,0.999436394995786
2025,2838,3,1.60000297455554e-08,0.999436395004156
2026,2839,3,-8.3999964317627e-08,0.999421578772377
2030,2841,3,1.60000013238459e-08,0.999436394999971
2031,2842,3,1.60000013238459e-08,0.999436394999971
2034,2844,3,-8.39999927393364e-08,0.99942157876814
2037,2852,3,-4.84000025835485e-07,0.999360488479226
2039,2855,3,1.60000013238459e-08,0.999436394999971
2040,2855,3,-0.000868384000000333,0.000890386319501318
2041,2856,3,1.60000297455554e-08,0.999436395004156
2043,2859,3,-0.000849184000031755,0.00120715382887952
2044,2860,3,1.60000013238459e-08,0.999436394999971
2046,2863,3,1.59999729021365e-08,0.999436394995786
2047,2864,3,0.000652016000003641,0.0225622354407329
2049,2865,3,1.59999729021365e-08,0.999436394995786
2050,2866,3,1.60000297455554e-08,0.999436395004156
2052,2868,3,1.59999729021365e-08,0.999436394995786
2055,2870,3,1.59999729021365e-08,0.999436394995786
2056,2872,3,-8.40000211610459e-08,0.999421578763904
2057,2874,3,1.59999729021365e-08,0.999436394995786
2067,2881,3,1.59999729021365e-08,0.999436394995786
2068,2886,3,1.60000013238459e-08,0.999436394999971
2070,2887,3,1.59999729021365e-08,0.999436394995786
2071,2890,3,1.59999729021365e-08,0.999436394995786
2072,2893,3,5.16000000061467e-07,0.999507737728986
2073,2895,3,-4.84000025835485e-07,0.999360488479226
2077,2900,3,1.60000013238459e-08,0.999436394999971
2078,2901,3,1.60000013238459e-08,0.999436394999971
2079,2902,3,0.000203616000021611,0.704973167926749
2079,2903,3,0.000855516000001444,0.00140666935919648
2080,2902,3,-0.000651883999978509,0.0186409866586366
2080,2903,3,1.60000013238459e-08,0.999436394999971
2081,2905,3,1.59999729021365e-08,0.999436394995786
2082,2906,3,1.60000013238459e-08,0.999436394999971
2084,2909,3,0.000651915999981156,0.0225888181011883
2086,2910,3,1.60000297455554e-08,0.999436395004156
2087,2911,3,1.60000013238459e-08,0.999436394999971
2088,2913,3,1.59999729021365e-08,0.999436394995786
2089,2916,3,1.60000013238459e-08,0.999436394999971
2090,2918,3,1.60000013238459e-08,0.999436394999971
2091,2919,3,1.60000013238459e-08,0.999436394999971
2093,2922,3,4.16000034419994e-07,0.99949383433879
2097,2926,3,0.000651916000009578,0.0225888180936293
2103,2929,3,1.60000013238459e-08,0.999436394999971
2105,2931,3,1.60000013238459e-08,0.999436394999971
2106,2933,3,1.60000013238459e-08,0.999436394999971
2108,2934,3,1.60000013238459e-08,0.999436394999971
2111,2937,3,4.15999977576575e-07,0.999493834330834
2112,2937,3,-0.00086798400002408,0.000896111759678953
2112,2938,3,0.000757915999997749,0.00585131127843766
2113,2938,3,0.000176616000004515,0.771274488798646
2119,2945,3,0.000651916000009578,0.0225888180936293
2120,2946,3,5.16000000061467e-07,0.999507737728986
2123,2949,3,-8.39999927393364e-08,0.99942157876814
2124,2952,3,1.59999729021365e-08,0.999436394995786
2124,2953,3,0.000651916000009578,0.0225888180936293
2125,2954,3,1.60000013238459e-08,0.999436394999971
2128,2956,3,1.60000297455554e-08,0.999436395004156
2129,2957,3,-8.40000211610459e-08,0.999421578763904
2131,2958,3,1.60000297455554e-08,0.999436395004156
2132,2959,3,-8.40000211610459e-08,0.999421578763904
2133,2962,3,1.60000013238459e-08,0.999436394999971
2134,2963,3,1.60000013238459e-08,0.999436394999971
2138,2967,3,0.000855516000029866,0.0014066693585769
2139,2968,3,1.60000013238459e-08,0.999436394999971
2142,2971,3,1.60000013238459e-08,0.999436394999971
2143,2973,3,-8.3999964317627e-08,0.999421578772377
2145,2982,3,1.59999729021365e-08,0.999436394995786
2147,2983,3,-0.000203584000018964,0.66392281464946
2151,2985,3,-0.000651984000029415,0.0186185011934659
2151,2986,3,-8.39999927393364e-08,0.99942157876814
2153,2987,3,1.60000013238459e-08,0.999436394999971
2156,2988,3,1.60000013238459e-08,0.999436394999971
2157,2989,3,1.60000297455554e-08,0.999436395004156
2158,2990,3,1.60000013238459e-08,0.999436394999971
2159,2991,3,-8.39999927393364e-08,0.99942157876814
2160,2991,3,-0.000685484000001679,0.0122991523228284
2161,2992,3,1.59999729021365e-08,0.999436394995786
2163,2995,3,1.60000297455554e-08,0.999436395004156
2164,2997,3,1.60000013238459e-08,0.999436394999971
2165,2998,3,-0.000621483999992734,0.0266770138717507
2166,3000,3,1.60000013238459e-08,0.999436394999971
2167,3003,3,1.60000013238459e-08,0.999436394999971
2168,3004,3,1.60000013238459e-08,0.999436394999971
2169,3005,3,-8.39999927393364e-08,0.99942157876814
2171,3010,3,1.59999729021365e-08,0.999436394995786
2172,3011,3,1.59999729021365e-08,0.999436394995786
2175,3016,3,1.60000297455554e-08,0.999436395004156
2176,3018,3,0.000240716000007524,0.609663528755763
2177,3019,3,0.000855516000001444,0.00140666935919648
2178,3019,3,1.60000013238459e-08,0.999436394999971
2184,3028,3,1.60000013238459e-08,0.999436394999971
2185,3032,3,1.60000013238459e-08,0.999436394999971
2186,3032,3,-0.000868384000000333,0.000890386319501318
2187,3035,3,0.000651915999981156,0.0225888181011883
2188,3035,3,1.59999729021365e-08,0.999436394995786
2191,3037,3,1.59999729021365e-08,0.999436394995786
2192,3039,3,-0.000736184000004414,0.00631538791743823
2192,3040,3,1.16000023808738e-07,0.999451028684264
2193,3042,3,1.59999729021365e-08,0.999436394995786
2197,3043,3,1.59999729021365e-08,0.999436394995786
2198,3044,3,1.59999729021365e-08,0.999436394995786
2200,3047,3,1.60000297455554e-08,0.999436395004156
2203,3048,3,1.60000013238459e-08,0.999436394999971
2204,3052,3,1.60000013238459e-08,0.999436394999971
2205,3053,3,1.59999729021365e-08,0.999436394995786
2207,3054,3,1.60000297455554e-08,0.999436395004156
2208,3055,3,1.60000013238459e-08,0.999436394999971
2209,3056,3,1.60000013238459e-08,0.999436394999971
2215,3062,3,1.60000297455554e-08,0.999436395004156
2216,3064,3,1.59999729021365e-08,0.999436394995786
2217,3065,3,1.59999729021365e-08,0.999436394995786
2220,3068,3,1.59999729021365e-08,0.999436394995786
2223,3071,3,1.60000013238459e-08,0.999436394999971
2225,3072,3,1.60000297455554e-08,0.999436395004156
2230,3076,3,1.59999729021365e-08,0.999436394995786
2231,3077,3,1.59999729021365e-08,0.999436394995786
2232,3080,3,1.59999729021365e-08,0.999436394995786
2234,3082,3,1.59999729021365e-08,0.999436394995786
2239,3084,3,-8.40000495827553e-08,0.999421578759667
2240,3087,3,1.59999729021365e-08,0.999436394995786
2241,3089,3,1.60000297455554e-08,0.999436395004156
2242,3090,3,-8.39999927393364e-08,0.99942157876814
2244,3094,3,1.59999729021365e-08,0.999436394995786
2246,3101,3,1.59999729021365e-08,0.999436394995786
2247,3102,3,-0.000203583999990542,0.663922814722497
2250,3106,3,-8.39999927393364e-08,0.99942157876814
2252,3109,3,-8.39999927393364e-08,0.99942157876814
2254,3110,3,-8.39999927393364e-08,0.99942157876814
2256,3112,3,1.60000297455554e-08,0.999436395004156
2263,3118,3,1.59999729021365e-08,0.999436394995786
2264,3119,3,-0.000203983999966795,0.662894728248891
2264,3120,3,1.60000297455554e-08,0.999436395004156
2268,3125,3,1.59999729021365e-08,0.999436394995786
2270,3127,3,1.59999729021365e-08,0.999436394995786
2272,3129,3,1.59999729021365e-08,0.999436394995786
2273,3132,3,1.59999729021365e-08,0.999436394995786
2275,3133,3,-8.40000495827553e-08,0.999421578759667
2276,3134,3,1.59999729021365e-08,0.999436394995786
2278,3138,3,1.59999729021365e-08,0.999436394995786
2279,3139,3,1.60000297455554e-08,0.999436395004156
2280,3141,3,-8.39999927393364e-08,0.99942157876814
2285,3145,3,1.60000297455554e-08,0.999436395004156
2287,3146,3,1.59999729021365e-08,0.999436394995786
2298,3156,3,1.60000297455554e-08,0.999436395004156
2299,3157,3,-4.84000025835485e-07,0.999360488479226
2300,3159,3,0.00093931600000019,0.00035999582776881
2301,3161,3,1.60000297455554e-08,0.999436395004156
2306,3165,3,1.60000297455554e-08,0.999436395004156
2308,3166,3,1.60000297455554e-08,0.999436395004156
2310,3168,3,1.59999729021365e-08,0.999436394995786
2311,3169,3,1.60000297455554e-08,0.999436395004156
2314,3172,3,1.59999729021365e-08,0.999436394995786
2323,3181,3,1.59999729021365e-08,0.999436394995786
2324,3183,3,-0.00084908400000927,0.00120904763364407
2325,3184,3,-8.39999927393364e-08,0.99942157876814
2327,3185,3,0.000469015999982503,0.143316898349699
2329,3187,3,1.59999729021365e-08,0.999436394995786
2330,3189,3,1.60000297455554e-08,0.999436395004156
2331,3190,3,1.59999729021365e-08,0.999436394995786
2333,3191,3,1.59999729021365e-08,0.999436394995786
2336,3196,3,1.60000297455554e-08,0.999436395004156
2340,3199,3,-8.39999927393364e-08,0.99942157876814
2343,3205,3,-0.000672483999977658,0.0144814211835443
2344,3206,3,1.59999729021365e-08,0.999436394995786
2345,3207,3,-8.39999927393364e-08,0.99942157876814
2346,3210,3,1.59999729021365e-08,0.999436394995786
2349,3211,3,1.59999729021365e-08,0.999436394995786
2350,3212,3,1.60000297455554e-08,0.999436395004156
2355,3213,3,1.60000297455554e-08,0.999436395004156
2357,3214,3,1.60000297455554e-08,0.999436395004156
2358,3215,3,1.60000297455554e-08,0.999436395004156
2363,3219,3,-0.000876083999997945,0.000786583109736143
2364,3220,3,-0.000455883999990192,0.139710962229159
2365,3221,3,-0.000868383999971911,0.000890386319906926
2367,3223,3,0.000652016000032063,0.0225622354331815
2368,3223,3,1.60000297455554e-08,0.999436395004156
2370,3224,3,1.59999729021365e-08,0.999436394995786
2371,3225,3,1.60000297455554e-08,0.999436395004156
2372,3227,3,1.60000297455554e-08,0.999436395004156
2374,3230,3,1.60000297455554e-08,0.999436395004156
2376,3231,3,1.59999729021365e-08,0.999436394995786
2383,3236,3,1.60000297455554e-08,0.999436395004156
2389,3239,3,1.59999729021365e-08,0.999436394995786
2389,3240,3,0.000651916000009578,0.0225888180936293
2390,3241,3,1.59999729021365e-08,0.999436394995786
2392,3243,3,1.60000297455554e-08,0.999436395004156
2395,3244,3,-8.39999927393364e-08,0.99942157876814
2397,3246,3,1.60000297455554e-08,0.999436395004156
2400,3247,3,1.60000297455554e-08,0.999436395004156
2402,3249,3,1.60000297455554e-08,0.999436395004156
2403,3251,3,1.60000297455554e-08,0.999436395004156
2404,3252,3,1.59999729021365e-08,0.999436394995786
2405,3255,3,1.59999729021365e-08,0.999436394995786
2408,3258,3,-0.00065188400000693,0.0186409866522424
2408,3259,3,1.60000297455554e-08,0.999436395004156
2409,3261,3,1.60000297455554e-08,0.999436395004156
2410,3262,3,1.59999729021365e-08,0.999436394995786
2412,3264,3,1.60000297455554e-08,0.999436395004156
2413,3265,3,1.60000297455554e-08,0.999436395004156
2415,3267,3,1.60000297455554e-08,0.999436395004156
2417,3268,3,1.59999729021365e-08,0.999436394995786
2418,3269,3,1.60000297455554e-08,0.999436395004156
2423,3277,3,1.59999729021365e-08,0.999436394995786
2424,3278,3,1.60000297455554e-08,0.999436395004156
2425,3282,3,1.59999729021365e-08,0.999436394995786
2427,3284,3,1.59999729021365e-08,0.999436394995786
2429,3285,3,1.60000297455554e-08,0.999436395004156
2430,3287,3,1.60000297455554e-08,0.999436395004156
2431,3290,3,1.59999729021365e-08,0.999436394995786
2432,3291,3,1.60000297455554e-08,0.999436395004156
2433,3292,3,1.60000297455554e-08,0.999436395004156
2434,3294,3,1.59999729021365e-08,0.999436394995786
2435,3295,3,1.59999729021365e-08,0.999436394995786
2436,3298,3,1.60000297455554e-08,0.999436395004156
2437,3299,3,1.60000297455554e-08,0.999436395004156
2439,3304,3,1.59999729021365e-08,0.999436394995786
2440,3307,3,1.59999729021365e-08,0.999436394995786
2442,3309,3,1.59999729021365e-08,0.999436394995786
2443,3311,3,1.59999729021365e-08,0.999436394995786
2445,3313,3,-8.39999927393364e-08,0.99942157876814
2446,3315,3,1.60000297455554e-08,0.999436395004156
2447,3316,3,1.59999729021365e-08,0.999436394995786
2450,3324,3,1.60000297455554e-08,0.999436395004156
2452,3327,3,1.59999729021365e-08,0.999436394995786
2454,3329,3,0.00065201599997522,0.0225622354482843
2455,3329,3,1.59999729021365e-08,0.999436394995786
2456,3330,3,1.59999729021365e-08,0.999436394995786
2462,3332,3,1.60000297455554e-08,0.999436395004156
2463,3333,3,1.59999729021365e-08,0.999436394995786
2466,3338,3,1.59999729021365e-08,0.999436394995786
2468,3339,3,-8.39999927393364e-08,0.99942157876814
2469,3342,3,1.59999729021365e-08,0.999436394995786
2470,3343,3,1.59999729021365e-08,0.999436394995786
2471,3345,3,1.59999729021365e-08,0.999436394995786
2477,3351,3,1.59999729021365e-08,0.999436394995786
2478,3354,3,1.59999729021365e-08,0.999436394995786
2483,3360,3,1.60000297455554e-08,0.999436395004156
2486,3362,3,1.60000297455554e-08,0.999436395004156
2488,3365,3,1.59999729021365e-08,0.999436394995786
2493,3366,3,1.60000297455554e-08,0.999436395004156
2494,3368,3,1.59999729021365e-08,0.999436394995786
2495,3369,3,1.60000297455554e-08,0.999436395004156
2497,3370,3,1.59999729021365e-08,0.999436394995786
2498,3371,3,-0.000203484000024901,0.664179781657069
2498,3372,3,1.59999729021365e-08,0.999436394995786
2498,3373,3,0.00065201599997522,0.0225622354482843
2502,3375,3,1.59999729021365e-08,0.999436394995786
2504,3380,3,1.59999729021365e-08,0.999436394995786
2505,3382,3,1.60000297455554e-08,0.999436395004156
2508,3387,3,1.59999729021365e-08,0.999436394995786
2511,3388,3,1.60000297455554e-08,0.999436395004156
2516,3392,3,1.59999729021365e-08,0.999436394995786
2518,3396,3,1.59999729021365e-08,0.999436394995786
2520,3397,3,1.59999729021365e-08,0.999436394995786
2523,3398,3,1.59999729021365e-08,0.999436394995786
2524,3399,3,1.59999729021365e-08,0.999436394995786
2527,3402,3,-0.000203583999990542,0.663922814722497
2527,3403,3,5.15999971639758e-07,0.999507737725061
2528,3406,3,-8.39999927393364e-08,0.99942157876814
2530,3410,3,1.60000297455554e-08,0.999436395004156
2533,3412,3,1.60000297455554e-08,0.999436395004156
2534,3414,3,1.60000297455554e-08,0.999436395004156
2539,3416,3,1.59999729021365e-08,0.999436394995786
2540,3420,3,1.59999729021365e-08,0.999436394995786
2543,3423,3,1.59999729021365e-08,0.999436394995786
2544,3424,3,1.59999729021365e-08,0.999436394995786
2545,3425,3,1.59999729021365e-08,0.999436394995786
2546,3426,3,1.59999729021365e-08,0.999436394995786
2550,3431,3,1.60000297455554e-08,0.999436395004156
2552,3434,3,1.60000297455554e-08,0.999436395004156
2553,3435,3,-0.00018288399999733,0.71649366090711
2555,3436,3,1.60000297455554e-08,0.999436395004156
2557,3439,3,1.59999729021365e-08,0.999436394995786
2568,3444,3,-8.39999927393364e-08,0.99942157876814
2569,3445,3,-0.000203583999990542,0.663922814722497
2571,3446,3,-0.000651483999973834,0.0187311661042252
2573,3448,3,-8.39999927393364e-08,0.99942157876814
2578,3450,3,1.60000297455554e-08,0.999436395004156
2579,3451,3,1.59999729021365e-08,0.999436394995786
2582,3454,3,1.60000297455554e-08,0.999436395004156
2584,3455,3,1.59999729021365e-08,0.999436394995786
2585,3456,3,1.60000297455554e-08,0.999436395004156
2589,3457,3,1.60000297455554e-08,0.999436395004156
2593,3461,3,-0.00031058400000461,0.39517421100294
2596,3464,3,1.59999729021365e-08,0.999436394995786
2597,3465,3,1.59999729021365e-08,0.999436394995786
2598,3466,3,1.59999729021365e-08,0.999436394995786
2601,3467,3,1.59999729021365e-08,0.999436394995786
2603,3468,3,1.59999729021365e-08,0.999436394995786
2606,3470,3,1.59999729021365e-08,0.999436394995786
2610,3478,3,-0.000868384000028755,0.000890386319095712
2611,3479,3,5.16000028483177e-07,0.999507737732912
2614,3483,3,1.59999729021365e-08,0.999436394995786
2617,3484,3,0.000651916000009578,0.0225888180936293
2618,3484,3,-0.000974383999988504,0.000146930457832216
2619,3485,3,0.000664816000011115,0.0193762456434368
2621,3486,3,1.60000297455554e-08,0.999436395004156
2627,3489,3,1.60000297455554e-08,0.999436395004156
2630,3491,3,1.60000297455554e-08,0.999436395004156
2632,3494,3,1.60000297455554e-08,0.999436395004156
2633,3496,3,1.59999729021365e-08,0.999436394995786
2650,3504,3,1.60000297455554e-08,0.999436395004156
2659,3512,3,1.59999729021365e-08,0.999436394995786
2661,3513,3,0.000651415999953997,0.0227221395831057
2663,3515,3,1.59999729021365e-08,0.999436394995786
2664,3517,3,1.60000297455554e-08,0.999436395004156
2668,3519,3,1.59999729021365e-08,0.999436394995786
2673,3520,3,1.59999729021365e-08,0.999436394995786
2674,3521,3,1.60000297455554e-08,0.999436395004156
2675,3522,3,1.60000297455554e-08,0.999436395004156
2677,3523,3,1.59999729021365e-08,0.999436394995786
2681,3526,3,-0.000651984000029415,0.0186185011934659
2681,3527,3,1.59999729021365e-08,0.999436394995786
2682,3529,3,-8.39999927393364e-08,0.99942157876814
2684,3530,3,1.59999729021365e-08,0.999436394995786
2689,3533,3,1.59999729021365e-08,0.999436394995786
2692,3535,3,1.60000297455554e-08,0.999436395004156
2697,3544,3,0.00065201599997522,0.0225622354482843
2698,3544,3,1.59999729021365e-08,0.999436394995786
2699,3546,3,1.59999729021365e-08,0.999436394995786
2705,3548,3,-0.000651984000029415,0.0186185011934659
2705,3549,3,1.59999729021365e-08,0.999436394995786
2709,3554,3,-8.39999927393364e-08,0.99942157876814
2711,3555,3,-8.39999927393364e-08,0.99942157876814
2713,3557,3,1.59999729021365e-08,0.999436394995786
2718,3560,3,-0.000203583999990542,0.663922814722497
2721,3562,3,-8.39999927393364e-08,0.99942157876814
2724,3564,3,-8.39999927393364e-08,0.99942157876814
2727,3565,3,0.000855416000007381,0.00140885088399848
2730,3566,3,1.60000297455554e-08,0.999436395004156
2734,3573,3,1.59999729021365e-08,0.999436394995786
2738,3577,3,1.59999729021365e-08,0.999436394995786
2739,3579,3,-0.000254883999986077,0.531413798390183
2741,3581,3,1.59999729021365e-08,0.999436394995786
2744,3583,3,1.59999729021365e-08,0.999436394995786
2745,3587,3,1.59999729021365e-08,0.999436394995786
2746,3589,3,1.59999729021365e-08,0.999436394995786
2748,3590,3,1.60000297455554e-08,0.999436395004156
2749,3591,3,1.59999729021365e-08,0.999436394995786
2750,3592,3,-8.40000495827553e-08,0.999421578759667
2752,3594,3,1.59999729021365e-08,0.999436394995786
2753,3595,3,1.60000297455554e-08,0.999436395004156
2757,3600,3,1.59999729021365e-08,0.999436394995786
2760,3602,3,1.59999729021365e-08,0.999436394995786
2762,3606,3,1.59999729021365e-08,0.999436394995786
2765,3608,3,1.59999729021365e-08,0.999436394995786
2766,3613,3,1.59999729021365e-08,0.999436394995786
2767,3617,3,1.60000297455554e-08,0.999436395004156
2769,3621,3,1.60000297455554e-08,0.999436395004156
2775,3623,3,1.60000297455554e-08,0.999436395004156
2777,3625,3,1.60000297455554e-08,0.999436395004156
2779,3627,3,1.60000297455554e-08,0.999436395004156
2780,3630,3,1.60000297455554e-08,0.999436395004156
2781,3631,3,1.60000297455554e-08,0.999436395004156
2782,3632,3,1.59999729021365e-08,0.999436394995786
2783,3633,3,1.59999729021365e-08,0.999436394995786
2785,3634,3,1.59999729021365e-08,0.999436394995786
2787,3639,3,1.59999729021365e-08,0.999436394995786
2788,3640,3,1.59999729021365e-08,0.999436394995786
2798,3645,3,1.60000297455554e-08,0.999436395004156
2800,3646,3,-0.000203583999990542,0.663922814722497
2803,3648,3,1.60000297455554e-08,0.999436395004156
2807,3651,3,1.59999729021365e-08,0.999436394995786
2808,3652,3,-8.40000495827553e-08,0.999421578759667
2809,3657,3,-8.39999927393364e-08,0.99942157876814
2810,3658,3,0.000204015999969442,0.703964483579926
2811,3658,3,1.59999729021365e-08,0.999436394995786
2813,3661,3,1.60000297455554e-08,0.999436395004156
2814,3662,3,-8.39999927393364e-08,0.99942157876814
2819,3664,3,1.60000297455554e-08,0.999436395004156
2821,3665,3,1.60000297455554e-08,0.999436395004156
2823,3671,3,1.60000297455554e-08,0.999436395004156
2824,3672,3,-8.40000495827553e-08,0.999421578759667
2825,3673,3,1.60000297455554e-08,0.999436395004156
2826,3674,3,1.60000297455554e-08,0.999436395004156
2827,3675,3,1.59999729021365e-08,0.999436394995786
2828,3676,3,1.60000297455554e-08,0.999436395004156
2830,3678,3,-8.39999927393364e-08,0.99942157876814
2831,3679,3,-8.39999927393364e-08,0.99942157876814
2834,3685,3,1.60000297455554e-08,0.999436395004156
2836,3687,3,1.60000297455554e-08,0.999436395004156
2839,3688,3,1.59999729021365e-08,0.999436394995786
2840,3690,3,1.59999729021365e-08,0.999436394995786
2844,3691,3,1.59999729021365e-08,0.999436394995786
2846,3692,3,1.59999729021365e-08,0.999436394995786
2848,3693,3,1.59999729021365e-08,0.999436394995786
2852,3701,3,5.16000028483177e-07,0.999507737732912
2855,3704,3,1.59999729021365e-08,0.999436394995786
2856,3705,3,1.59999729021365e-08,0.999436394995786
2857,3706,3,-0.000651484000030678,0.0187311660913829
2858,3707,3,1.59999729021365e-08,0.999436394995786
2860,3708,3,1.60000297455554e-08,0.999436395004156
2865,3712,3,1.60000297455554e-08,0.999436395004156
2868,3715,3,1.60000297455554e-08,0.999436395004156
2872,3717,3,1.60000297455554e-08,0.999436395004156
2874,3718,3,1.60000297455554e-08,0.999436395004156
2875,3719,3,1.59999729021365e-08,0.999436394995786
2876,3721,3,-8.39999927393364e-08,0.99942157876814
2879,3730,3,0.000868415999974559,0.00115002933472458
2880,3732,3,-0.000686983999997892,0.0120671271029158
2882,3733,3,1.60000297455554e-08,0.999436395004156
2887,3735,3,1.60000297455554e-08,0.999436395004156
2890,3739,3,1.60000297455554e-08,0.999436395004156
2897,3743,3,1.59999729021365e-08,0.999436394995786
2898,3744,3,-0.000664884000030952,0.0159096184032727
2899,3744,3,-0.000868384000028755,0.000890386319095712
2900,3745,3,1.59999729021365e-08,0.999436394995786
2904,3746,3,-8.40000495827553e-08,0.999421578759667
2905,3747,3,1.60000297455554e-08,0.999436395004156
2906,3749,3,1.59999729021365e-08,0.999436394995786
2908,3750,3,1.59999729021365e-08,0.999436394995786
2910,3752,3,-8.40000495827553e-08,0.999421578759667
2911,3754,3,1.59999729021365e-08,0.999436394995786
2914,3755,3,1.59999729021365e-08,0.999436394995786
2916,3757,3,1.59999729021365e-08,0.999436394995786
2919,3758,3,1.60000297455554e-08,0.999436395004156
2920,3760,3,1.60000297455554e-08,0.999436395004156
2926,3763,3,-0.000651684000018804,0.0186860288050149
2927,3764,3,1.59999729021365e-08,0.999436394995786
2932,3766,3,1.60000297455554e-08,0.999436395004156
2937,3773,3,-4.83999968992066e-07,0.999360488488115
2940,3774,3,-8.39999927393364e-08,0.99942157876814
2942,3777,3,1.59999729021365e-08,0.999436394995786
2946,3778,3,0.000938816000001452,0.000363073415259635
2947,3779,3,0.000664815999954271,0.0193762456566647
2948,3781,3,1.59999729021365e-08,0.999436394995786
2949,3782,3,1.59999729021365e-08,0.999436394995786
2950,3783,3,-2.06839999634667e-05,0.992496806413685
