"node1","node2","time_dif","mz_dif","correlation","mz_node1","mz_node2","log10_inten_node1","log10_inten_node2","log10_inten_ratio","category","type","mz_dif_score","time_dif_score","color","Confidence"
25189,5339,0.0749700000000004,97.9771,0.90867413123248,127.0472,225.0243,3.77156280157371,4.39688867101078,0.625325869437072,"adduct","H3PO4",0.99898562421251,0.207610541321298,1,2.11527029676629
7501,14513,0.056420000000001,97.9771,0.989890384543681,402.9166,500.8937,4.54040931756044,3.95606288665469,-0.584346430905751,"adduct","H3PO4",0.99898562421251,0.412185178301728,1,2.40106118705792
856,927,0.00398000000000032,97.9771,0.994486884614937,450.838,548.8151,5.67469322576541,5.62429277254027,-0.0504004532251416,"adduct","H3PO4",0.99898562421251,0.996610178052091,1,2.99008268687954
1646,486,0.0108899999999998,97.9771,0.997853035210151,238.9105,336.8876,5.26966003072599,5.9399287687365,0.670268738010516,"adduct","H3PO4",0.99898562421251,0.969959744189912,1,2.96679840361257
297,655,0.0182400000000005,97.9771,0.99948643152171,428.8562,526.8333,6.3879826310481,5.92633558567917,-0.461647045368926,"adduct","H3PO4",0.99898562421251,0.91479158172577,1,2.91326363745999
10665,7447,0.0474999999999994,97.9771,0.921751696118321,635.7996,733.7767,4.2678349489063,4.25897867060469,-0.00885627830161262,"adduct","H3PO4",0.99898562421251,0.534726088262803,1,2.45546340859363
486,560,0.0103800000000014,97.9771,0.998922377866037,336.8876,434.8647,5.9399287687365,5.809967164476,-0.129961604260502,"adduct","H3PO4",0.99898562421251,0.97280227702026,1,2.97071027909881
3845,7731,0.00386999999999915,97.9771,0.970397409320227,376.9261,474.9032,4.90747710912869,4.43707450291553,-0.470402606213157,"adduct","H3PO4",0.99898562421251,0.996821948881464,1,2.9662049824142
116,143,0.0149899999999992,97.9771,0.999049242891861,314.9057,412.8828,6.72783240300242,6.6137336736998,-0.114098729302622,"adduct","H3PO4",0.99898562421251,0.942342428877266,1,2.94037729598164
10393,17973,0.00627000000000066,97.9771,0.843748284460094,288.9968,386.9739,4.179462931705,3.85145736494458,-0.328005566760419,"adduct","H3PO4",0.99898562421251,0.990666228489515,1,2.83340013716212
21872,14392,-0.0991349999999986,97.97715,0.929176618401259,374.83385,374.83385,4.30635622485082,4.58613625560382,-0.279780030753002,"adduct","H3PO4",0.996104458184178,0.059801096752782,1,1.98508217333822
24705,4971,-0.0112699999999997,97.97716,0.94169359621564,78.96664,78.96664,4.82642849628396,4.56111697541602,0.265311520867937,"adduct","H3PO4",0.995305448937484,0.961342096590686,1,2.89834114174381
4924,9098,-0.097953,97.9772,0.812219925242611,451.2706,451.2706,4.58650649512805,4.81433033915455,-0.227823844026492,"adduct","H3PO4",0.991372655219936,0.0639080816166226,1,1.86750066207917
24761,1288,-0.0984940000000005,97.9772,0.956589045569504,307.1666,307.1666,5.66655666598397,3.72111575157991,1.94544091440406,"adduct","H3PO4",0.991372655219936,0.0620005336372847,1,2.00996223442672
22655,19795,-0.0116899999999998,97.9772,0.95546389559131,188.9029,188.9029,4.1358618074371,3.8836307306784,0.252231076758698,"adduct","H3PO4",0.991372655219936,0.958597594831767,1,2.90543414564301
