"node1","node2","time_dif","mz_dif","correlation","mz_node1","mz_node2","log10_inten_node1","log10_inten_node2","log10_inten_ratio","category","type","mz_dif_score","time_dif_score","color","Confidence"
15634,675,0.0449800000000007,-43.9899,0.913093130493672,207.0299,207.0299,4.10174997725025,5.86265058167694,1.76090060442669,"fragment","-CO2",0.996566648721914,0.555894057779492,2,2.46555383699508
20305,8946,0.0514899999999994,60.0212,0.990822000105252,308.9783,368.9995,3.92192080991223,4.54995139693476,0.62803058702253,"adduct","C2H4O2",0.996002617516397,0.478620123137,1,2.46544474075865
409,17896,0.0015900000000002,2.0042,0.952836708803539,117.0193,119.0235,6.12812417152104,3.97529801447853,-2.15282615704252,"natural_abundance","18O",0.512765016950567,0.999675293966861,5,2.46527701972097
217,6965,0.00550999999999924,2.0043,0.959613440021686,178.9632,180.9675,6.76473627997908,4.81672385013458,-1.94801242984451,"natural_abundance","18O",0.512698647936621,0.992962378773535,5,2.46527446673184
97,2850,-0.0122199999999992,2.0041,0.999133966303526,191.0198,191.0198,5.09337113711424,7.00326551538467,-1.90989437827043,"natural_abundance","18O",0.511000692865052,0.955009083219231,5,2.46514374238781
7311,15757,0.0409600000000001,97.9667,0.867207804319296,535.8976,633.8643,4.66483607215021,3.93979057693813,-0.725045495212084,"adduct","H2SO4",0.968964301387124,0.628862135291995,1,2.46503424099841
5170,7428,-0.0326599999999999,97.9764,0.878723562734043,381.9884,381.9884,4.7485130316587,5.00864604701578,-0.260133015357076,"adduct","H3PO4",0.854462290862557,0.731800363200155,1,2.46498621679675
15526,4456,-0.034904,-17.0277,0.973334819166802,349.2374,366.2651,4.85753189837775,4.14873079595468,0.708801102423068,"fragment","-NH3",0.77644754912268,0.715107847127903,2,2.46489021541738
9952,20804,-0.0322099999999992,1.9981,0.905676559331351,552.8577,552.8577,3.80609433940829,4.45082853811484,-0.644734198706549,"natural_abundance","37Cl",0.821050478080541,0.737982397302588,5,2.46470943471448
180,7402,0.00990000000000002,2.0042,0.976483016193082,181.0094,183.0136,6.438417500844,4.3764937366794,-2.0619237641646,"natural_abundance","18O",0.512765016950567,0.975353744583653,5,2.4646017777273
10111,4751,-0.0281599999999997,35.9758,0.843756007649989,181.9377,181.9377,4.89425525350699,4.65476741258535,0.239487840921641,"adduct","HCl",0.828899419218455,0.791920398905547,1,2.46457582577399
16307,19497,0.0150229999999993,1.0013,0.994034981584971,180.856,181.8573,4.15387821592336,3.80846711760889,-0.345411098314471,"natural_abundance","13C",0.528369301146284,0.942086919601699,5,2.46449120233295
5704,2106,0.0420599999999993,97.9673,0.856091738321826,136.9141,234.8814,4.73171785259109,5.3108709580189,0.579153105427817,"adduct","H2SO4",0.994918100129564,0.612981706272069,1,2.46399154472346
14515,13579,-0.00472599999999979,21.9843,0.963464803271742,338.2057,338.2057,4.38606858978434,4.23938424380212,0.146684345982223,"H_replacement","Na",0.508207228591633,0.99222498614192,3,2.46389701800529
6351,7979,0.0498800000000017,1.0033,0.963256472563402,415.8455,416.8488,4.62491110920195,4.50542168926914,-0.119489419932807,"natural_abundance","13C",0.999549277188222,0.501058031312487,5,2.46386378106411
175,7688,-0.00670999999999999,2.0043,0.965821804408072,200.9451,200.9451,4.82582261182276,6.81595196129546,-1.9901293494727,"natural_abundance","18O",0.512698647936621,0.985283580318464,5,2.46380403266316
744,4642,-0.00170999999999921,97.9651,0.974935574144213,292.8951,292.8951,4.96188264061365,5.85365715562545,-0.8917745150118,"adduct","H2SO4",0.489746599667937,0.998590615993591,1,2.46327278980574
8013,4477,-0.0424570000000002,-18.0103,0.889012376526933,425.1611,443.1714,4.83000136477936,4.71157147949466,0.118429885284701,"fragment","-H2O",0.967009536024764,0.607246967020078,2,2.46326887957177
15333,16920,-0.0157289999999994,1.0049,0.838234213330692,398.1975,398.1975,4.1893847919328,3.97967994812385,0.209704843808943,"natural_abundance","13C",0.697165897528307,0.927849677529441,5,2.46324978838844
20505,22086,0.0472400000000004,21.9826,0.924317620605479,310.9788,332.9614,4.06407544821912,3.72406145547977,-0.340013992739356,"H_replacement","Na",1,0.538433696555023,3,2.4627513171605
18046,13153,-0.0359940000000005,99.924,0.882607083146796,118.0397,118.0397,3.07682242334277,4.08384146663405,-1.00701904329128,"adduct","CrO3",0.894930238477578,0.685127067370546,1,2.46266438899492
3859,1430,0.0142799999999994,35.9784,0.997209865948747,245.0171,280.9955,4.88513089241188,5.38096564325449,0.495834750842611,"adduct","HCl",0.517634952905119,0.947714756052996,1,2.46255957490686
21982,23428,-0.00346000000000046,37.9574,0.998743773968318,386.8725,386.8725,3.85640262417947,3.82643123161446,0.0299713925650176,"H_replacement","K",0.46808208829689,0.995517436986255,3,2.46234329925146
13030,24197,-0.0488219999999995,1.997,0.96128885569221,286.0521,286.0521,4.01331199050756,4.5114763365974,-0.498164346089835,"natural_abundance","37Cl",0.999554686029657,0.501312155981439,5,2.46215569770331
7201,20192,-0.00775999999999932,1.0012,0.985543083967891,945.7717,945.7717,3.98815710063997,4.67354727381277,-0.685390173172803,"natural_abundance","13C",0.495808996750384,0.980743073801285,5,2.46209515451956
19111,5174,0.0206993333333299,-18.01137,0.871145182416376,527.301596666667,527.3016,4.96727659779387,4.99527575860638,0.0279991608125059,"fragment","-H2O",0.710652732128036,0.880112718407952,2,2.46191063295236
1481,4389,-0.0159660000000001,21.984,0.903466346528992,447.2756,447.2756,4.98845282267207,5.52860247265024,-0.540149649978177,"H_replacement","Na",0.632445762197892,0.925810256882272,3,2.46172236560916
5843,12214,-0.00351000000000035,1.999,0.959507676346181,476.8413,476.8413,4.23600627399991,4.78755953148348,-0.551553257483569,"natural_abundance","37Cl",0.506625157955705,0.995404361528907,5,2.46153719583079
34,1779,0.012789999999999,2.00427,0.99040856934503,78.95878,80.96305,7.46082205000299,5.34750257291163,-2.11331947709135,"natural_abundance","18O",0.512911119115293,0.958197586892726,5,2.46151727535305
2338,12943,0.0474399999999999,97.9775,0.999502022787702,587.0295,685.007,5.35674768768735,4.36233737152639,-0.99441031616096,"adduct","H3PO4",0.926283197248733,0.53558124061083,1,2.46136646064727
1727,4593,-0.00140349999999989,1.00518,0.857844992719484,283.416695,283.4167,5.17392306440135,5.88418111368746,-0.710258049286105,"natural_abundance","13C",0.604522892164472,0.998951233287837,5,2.46131911817179
5425,5328,-0.040635,-43.9897,0.835280318434163,513.2859,557.2756,4.9260677096495,4.97085020020959,-0.0447824905600926,"fragment","-CO2",0.99209091915979,0.63354911477837,2,2.46092035237232
2072,18138,0.0468999999999991,1.0034,0.917828483178191,193.0353,194.0387,5.42807556064883,3.81768554960153,-1.61039001104731,"natural_abundance","13C",0.99969541227185,0.543289488458416,5,2.46081338390846
4543,21524,-0.0452699999999986,1.0037,0.926789658602922,327.0594,327.0594,3.81764893731669,4.89963394546416,-1.08198500814747,"natural_abundance","13C",0.982163911805124,0.551735613043329,5,2.46068918345138
1805,3505,0.0449900000000003,-43.9894,0.997697886625898,606.8639,606.8639,5.36678274954806,4.99198109657884,-0.374801652969221,"fragment","-CO2",0.907236299438488,0.555750584086155,2,2.46068477015054
14958,17558,-0.0189599999999999,95.9853,0.807937864567521,399.2386,399.2386,3.90812634552339,4.20946412046859,-0.301337774945206,"adduct","H4O4Si",0.754727549359674,0.897962054666986,1,2.46062746859418
245,6898,-0.049207,46.0054,0.969473714296018,292.2287,292.2287,4.57296034674525,6.54241718498967,-1.96945683824442,"adduct","HCOOH",0.995024050401496,0.495918204986736,1,2.46041596968425
1499,14344,0.0353499999999993,1.9983,0.995245191129436,331.055,333.0533,5.57313625925395,4.23096022343542,-1.34217603581853,"natural_abundance","37Cl",0.756215226240462,0.70887410337653,5,2.46033452074643
17872,25194,-0.01139,-18.0096,0.868003656812272,587.2351,605.2447,3.93171234659086,4.00636024407055,-0.0746478974796987,"fragment","-H2O",0.625152599579725,0.967042489607408,2,2.4601987459994
5952,12194,-0.00636500000000018,1.9955,0.822616281400465,136.9421,136.9421,4.13417908453687,4.60703015409265,-0.472851069555778,"natural_abundance","37Cl",0.650809263169334,0.986645355561961,5,2.46007090013176
2212,12115,0.0468700000000002,97.9675,0.940004854013396,358.8694,456.8369,5.08450380607063,4.32974873297712,-0.754755073093508,"adduct","H2SO4",0.976192523972584,0.543718325614879,1,2.45991570360086
10087,13990,0.051666,1.9971,0.984122554954507,144.8663,146.8634,4.63700649995855,4.43691106697722,-0.200095432981333,"natural_abundance","37Cl",0.999551468906592,0.476186579253155,5,2.45986060311425
24504,25343,-0.0374999999999996,21.982,0.879548759629764,282.0572,282.0572,3.72238126458981,3.89170634809975,-0.16932508350994,"H_replacement","Na",0.916456830630821,0.663658517742281,3,2.45966410800287
122,883,0.0521450000000012,1.0031,0.999766852792979,218.067,219.0701,5.41824350503667,4.33924289345123,-1.07900061158544,"natural_abundance","13C",0.990239240960934,0.469584159792269,5,2.45959025354618
21841,13964,-0.0491950000000001,-18.0107,0.958756364946683,289.0755,307.0862,4.29528205795245,4.22912195741415,0.0661601005383048,"fragment","-H2O",0.989303260772585,0.510693003693394,2,2.45875262941266
21838,9663,0.00093399999999999,-18.01155,0.858331381005239,437.1606,437.1606,4.49703094858536,4.37055684991832,-0.126474098667037,"fragment","-H2O",0.600977358860696,0.999400605462216,2,2.45870934532815
15,551,-0.0107800000000005,2.0047,0.999632836869555,194.9274,194.9274,6.11462992999908,7.9019797700871,-1.78734984008802,"natural_abundance","18O",0.494431530391017,0.96443196926847,5,2.45849633652904
114,934,0.0471000000000004,1.0029,0.948751466433251,206.067,207.0699,5.10823714972356,4.01673837825892,-1.09149877146464,"natural_abundance","13C",0.969229428031994,0.54043215386527,5,2.45841304833051
14078,14795,-0.0478990000000001,1.997,0.944409132601093,248.9796,248.9796,4.08526141611918,4.29019052107617,-0.204929104956984,"natural_abundance","37Cl",0.999554686029657,0.514307626504594,5,2.45827144513534
10198,17808,0.0473400000000002,113.9934,0.952325415900352,216.0309,330.0243,3.39758788475931,3.68599349671943,0.288405611960124,"adduct","C2HF3O2",0.968846382197912,0.537007097729127,1,2.45817889582739
10681,17626,0.0502739999999999,1.997,0.962520731879777,341.0467,343.0437,4.5286773869207,4.0840814127266,-0.444595974194101,"natural_abundance","37Cl",0.999554686029657,0.495538978105504,5,2.45761439601494
8092,3712,-0.0460999999999991,97.9672,0.918540798869798,239.8911,239.8911,5.0274182738867,4.73096734954034,0.296450924346355,"adduct","H2SO4",0.999191116574366,0.539862626985935,1,2.4575945424301
14124,23728,-0.0349550000000001,97.97765,0.884637631453879,708.762,708.762,3.95526214486057,3.96351418283568,-0.00825203797510587,"adduct","H3PO4",0.872998908409288,0.699816824852403,1,2.45745336471557
8264,12191,-0.0365599999999997,35.977,0.800054164514277,181.0713,181.0713,4.54336685820522,6.43105120095731,-1.88768434275209,"adduct","HCl",0.980247356424492,0.677080435803261,1,2.45738195674203
46,15649,-0.0499240000000003,1.99665,0.999519449153338,313.0789,313.0789,6.47399040866174,7.35171639554298,-0.877725986881237,"natural_abundance","37Cl",0.971808450378594,0.485918147624655,5,2.45724604715659
260,8554,0.00700999999999929,2.0046,0.967422618397203,238.8914,240.896,6.60509805136807,4.67136928026733,-1.93372877110074,"natural_abundance","18O",0.501619988990363,0.988124468911729,5,2.45716707629929
1730,5281,0.0112730000000001,95.9848,0.881220340059349,341.2124,437.1972,5.47809337160205,4.88026129677438,-0.59783207482767,"adduct","H4O4Si",0.608131849203486,0.967736639347501,1,2.45708882861034
933,4321,-0.0350450000000002,1.00205,0.98509176579145,690.49875,690.49875,4.9414066559766,5.74799423156309,-0.806587575586486,"natural_abundance","13C",0.773178405253002,0.698548930230841,5,2.45681910127529
831,7358,0.0471000000000004,97.9671,0.916356522778351,606.0742,704.0413,5.91499823941482,4.62325649928179,-1.29174174013303,"adduct","H2SO4",1,0.54043215386527,1,2.45678867664362
21598,2077,0.0414970000000001,46.0055,0.835639567550387,116.0506,162.0561,3.74303524399194,5.46830190437897,1.72526666038704,"adduct","HCOOH",1,0.621112108509596,1,2.45675167605998
2104,8582,0.0431400000000011,1.9962,0.980141571261736,669.0597,671.0559,5.45823143623074,4.71498261091206,-0.74324882531868,"natural_abundance","37Cl",0.878831473170734,0.597381177052292,5,2.45635422148476
639,9103,-0.000899999999999679,2.005,0.993425135437551,565.0474,565.0474,4.59656270437221,6.0628338207973,-1.46627111642508,"natural_abundance","18O",0.463427114774769,0.999428303056348,5,2.45628055326867
751,23262,-0.00717899999999982,2.0048,0.987204966330365,305.1244,305.1244,3.96809713462838,6.0058707365654,-2.03777360193702,"natural_abundance","18O",0.485606361476284,0.983328889358263,5,2.45614021716491
1386,17535,-0.0445929999999999,21.9821,0.953675518764818,192.9117,192.9117,4.2342516820224,5.06619871250298,-0.831947030480586,"H_replacement","Na",0.940932563708816,0.561450569361533,3,2.45605865183517
1549,4932,0.0405959999999999,-43.9902,0.913221250251172,319.1763,319.1763,5.59990925989609,4.79938174802883,-0.800527511867261,"fragment","-CO2",0.923719084057298,0.619106780523908,2,2.45604711483238
4578,8593,-0.0206099999999996,60.0221,0.987449885475055,320.9298,320.9298,4.40773048175055,4.74294117505894,-0.335210693308383,"adduct","C2H4O2",0.587489908326645,0.881057601341061,1,2.45599739514276
8229,1785,0.0437900000000013,60.0213,0.886541515491383,131.0349,191.0562,4.75144832265568,5.33520042382477,0.583752101169094,"adduct","C2H4O2",0.981318074340378,0.587996444494328,1,2.45585603432609
7861,13660,0.0438999999999989,113.9917,0.99552137325707,284.916,398.9077,4.472109038824,4.05566930548188,-0.416439733342116,"adduct","C2HF3O2",0.87389913910764,0.586409004448845,1,2.45582951681355
1023,15520,-0.0400999999999989,21.982,0.913018298797997,313.1131,313.1131,4.10439175750081,5.63980216769294,-1.53541041019213,"H_replacement","Na",0.916456830630821,0.626266681322509,3,2.45574181075133
22396,4935,-0.0462399999999992,60.0213,0.936472651733027,233.9918,233.9918,3.98215925205778,3.88560779686395,0.0965514551938309,"adduct","C2H4O2",0.981318074340378,0.537864571925488,1,2.45565529799889
18486,22766,-0.0508169999999994,1.9971,0.982481353653469,268.8011,268.8011,3.76461282347999,3.92885261132244,-0.164239787842456,"natural_abundance","37Cl",0.999551468906592,0.473551763678266,5,2.45558458623833
10665,7447,0.0474999999999994,97.9771,0.921751696118321,635.7996,733.7767,4.2678349489063,4.25897867060469,-0.00885627830161262,"adduct","H3PO4",0.99898562421251,0.534726088262803,1,2.45546340859363
19636,7671,-0.0455899999999989,60.0214,0.951845397622237,246.9393,246.9393,4.65795210266331,3.95185899049914,0.706093112164166,"adduct","C2H4O2",0.956320468676081,0.547152782998456,1,2.45531864929677
661,5704,-0.03782,1.9981,0.975179909107027,134.916,134.916,4.73171785259109,5.89925155420374,-1.16753370161266,"natural_abundance","37Cl",0.821050478080541,0.659074950716092,5,2.45530533790366
14576,23598,-0.0383389999999997,1.9971,0.803867628670933,182.8615,182.8615,4.01572940511217,4.41388873623799,-0.398159331125821,"natural_abundance","37Cl",0.999551468906592,0.651627705914846,5,2.45504680349237
143,468,-0.04664,97.9775,0.996352840252898,412.8828,412.8828,6.00934259197212,6.6137336736998,-0.604391081727681,"adduct","H3PO4",0.926283197248733,0.53216389404768,1,2.45479993154931
5519,9486,-0.01173,97.9784,0.992170263286269,675.8837,675.8837,4.50950933329241,4.73644204104434,-0.22693270775193,"adduct","H3PO4",0.504113315022075,0.958331621406519,1,2.45461519971486
6673,2170,-0.0205710000000003,113.9948,0.898177182223313,227.108,227.108,5.02715241098775,4.8008943217582,0.226258089229553,"adduct","C2HF3O2",0.674845014711333,0.881469172946671,1,2.45449136988132
15904,15200,-0.0323929999999999,60.0218,0.945933569072785,264.1025,264.1025,3.9523838672384,4.12013835456352,-0.167754487325117,"adduct","C2H4O2",0.773074622356262,0.735472286722996,1,2.45448047815204
1630,5635,0.0470980000000001,46.0053,0.932659423347439,361.1815,407.1868,4.69732646677226,4.74541244922259,0.0480859824503304,"adduct","HCOOH",0.98130387537003,0.540460713394867,1,2.45442401211234
8570,17061,0.0507100000000005,97.9773,0.988407839824426,436.9647,534.942,4.62961383599169,4.03832026411249,-0.591293571879202,"adduct","H3PO4",0.976473044937906,0.489452189264087,1,2.45433307402642
19273,25792,0.0419369999999999,35.9768,0.841618558865936,318.1277,354.1045,3.77823247998224,4.27330596267531,0.495073482693063,"adduct","HCl",0.997935494016989,0.614758277227439,1,2.45431233011036
